InvoiceNo,TransactionDate,Location,CustomerCode,CustomerName,ItemCategory,ItemCode,ItemName,Unit,Weight,BatchNo,CostPrice,SaleBonusQty,SaleQty,TotalSaleQuantity,SalePrice,Sale Amount,SaleReturnQuantity,StockInQuantity,,,,,"SELECT InvoiceNo=s.InvoiceNo, InvoiceDate=CONVERT(nvarchar(12), s.InvoiceDate, 106)"
18253,18-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42302457,236,0,50,50,660,33000,,,,,,,
18254,18-Oct-23,Kopotakkho,927,M/S Ahad Fish,Aqua Product,45,Oxy-Gold (Granular) 1kg,pcs,1000 gm,42301646,195,0,12,12,650,7800,,,,,,,
18254,18-Oct-23,Kopotakkho,927,M/S Ahad Fish,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302531,258,0,12,12,675,8100,,,,,,,
18252,18-Oct-23,Karatoa,579,M/S Vai Vai Motsho Khamar-Shibganj,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,1,20,21,595,11900,,,,,,,
18252,18-Oct-23,Karatoa,579,M/S Vai Vai Motsho Khamar-Shibganj,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,1,20,21,1390,27800,,,,,,,
18249,18-Oct-23,Turag,906,M/S Akota Matshso Khamar,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,2,42,44,1390,58380,,,,,,,
18246,18-Oct-23,Kopotakkho,528,M/S Pratikkha Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,1155,344,0,3,3,1390,4170,,,,,,,
18253,18-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12302214,125,0,50,50,306,15300,,,,,,,
18244,18-Oct-23,Kopotakkho,982,M/S KMB Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,0,5,5,1360,6800,,,,,,,
18254,18-Oct-23,Kopotakkho,927,M/S Ahad Fish,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,0,5,5,1360,6800,,,,,,,
18255,18-Oct-23,Gumti,84,M/S Nobin Boron Medical Hall,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,3,33,36,1360,44880,,,,,,,
18253,18-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,0,100,100,245,24500,,,,,,,
18250,18-Oct-23,Brahmaputra,502,M/S Jewel & Brothers,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,3,52,55,245,12740,,,,,,,
18341,18-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,97,Vita Power 500ml,pcs,500 gm,6230099,547,0,19,19,1290,24510,,,,,,,
18251,18-Oct-23,Brahmaputra,502,M/S Jewel & Brothers,Aqua Product,146,Vizyme 100gm,pcs,100 gm,FT-94,132,2,24,26,270,6480,,,,,,,
18242,18-Oct-23,Surma,584,M/S Tahmid Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,200,200,380,76000,,,,,,,
18243,18-Oct-23,Surma,509,M/S Maa Fish Feed,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,50,50,390,19500,,,,,,,
18223,17-Oct-23,Turag,123,M/S Aftab Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P240528,41,1,100,101,180,18000,,,,,,,
18223,17-Oct-23,Turag,123,M/S Aftab Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,8,0,8,180,0,,,,,,,
18235,17-Oct-23,Brahmaputra,184,M/S J.S.M Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1387,430,2,28,30,990,27720,,,,,,,
18236,17-Oct-23,Brahmaputra,295,M/S Nupur Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1387,430,18,200,218,990,198000,,,,,,,
18224,17-Oct-23,Surma,584,M/S Tahmid Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,17,18,940,15980,,,,,,,
18238,17-Oct-23,Tista,230,M/S Eva Motsho Khamar,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,20,21,940,18800,,,,,,,
18228,17-Oct-23,Padma,401,M/S Nawab Fish Farm,Aqua Product,202,Clean 100ml,ml,100 ml,P060724,250,1,20,21,940,18800,,,,,,,
18225,17-Oct-23,Kopotakkho,292,M/S Satota Fish,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,25,26,940,23500,,,,,,,
18230,17-Oct-23,Rupsha,743,M/S Super Fish,Aqua Product,28,Exorich 250gm,pcs,250 gm,TB10083,538,0,20,20,1350,27000,,,,,,,
18239,17-Oct-23,Tista,225,M/S Gouri Traders,Aqua Product,31,Gasonex +Y 100gm,pcs,100 gm,2145,147,1,20,21,480,9600,,,,,,,
18227,17-Oct-23,Surma,201,M/S Hasin Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2146,241,3,40,43,895,35800,,,,,,,
18241,17-Oct-23,Karatoa,36,M/S Rayhan Traders-Kundogram,Aqua Product,43,Ossi C 100gm,pcs,100 gm,Due-760,185,1,25,26,515,12875,,,,,,,
18238,17-Oct-23,Tista,230,M/S Eva Motsho Khamar,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42302432,236,1,12,13,660,7920,,,,,,,
18237,17-Oct-23,Rupsha,215,M/S Surzo Traders,Aqua Product,99,Oxy Gold (Tablet) 01kg (10kg Bucket),pcs,1000 gm,42302432,236,0,20,20,660,13200,,,,,,,
18238,17-Oct-23,Tista,230,M/S Eva Motsho Khamar,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302520,258,1,12,13,675,8100,,,,,,,
18226,17-Oct-23,Surma,505,M/S Arafat Enterprise,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302531,258,6,48,54,675,32400,,,,,,,
18227,17-Oct-23,Surma,201,M/S Hasin Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,1,20,21,1390,27800,,,,,,,
18241,17-Oct-23,Karatoa,36,M/S Rayhan Traders-Kundogram,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,3,50,53,1390,69500,,,,,,,
18227,17-Oct-23,Surma,201,M/S Hasin Traders,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12301519,125,0,10,10,306,3060,,,,,,,
18232,17-Oct-23,Surma,486,M/S Hakim Fisheries,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12301519,125,0,20,20,306,6120,,,,,,,
18236,17-Oct-23,Brahmaputra,295,M/S Nupur Enterprise,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12301519,125,0,36,36,306,11016,,,,,,,
18236,17-Oct-23,Brahmaputra,295,M/S Nupur Enterprise,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12302214,125,4,14,18,306,4284,,,,,,,
18240,17-Oct-23,Brahmaputra,95,M/S Khan Agro Farm,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12302214,125,3,0,3,306,0,,,,,,,
18228,17-Oct-23,Padma,401,M/S Nawab Fish Farm,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,1,20,21,1360,27200,,,,,,,
18241,17-Oct-23,Karatoa,36,M/S Rayhan Traders-Kundogram,Aqua Product,56,Rapid Grow 1kg,pcs,1000 gm,Due-761,375,1,13,14,1295,16835,,,,,,,
18222,17-Oct-23,Brahmaputra,639,M/S   Mayer Doya Entreprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,8,105,113,245,25725,,,,,,,
18236,17-Oct-23,Brahmaputra,295,M/S Nupur Enterprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,3,50,53,245,12250,,,,,,,
18231,17-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,50875,2750,0,360,360,4200,1512000,,,,,,,
18233,17-Oct-23,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,50875,2750,0,280,280,4200,1176000,,,,,,,
18234,17-Oct-23,Rupsha,743,M/S Super Fish,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,50875,2750,0,40,40,4200,168000,,,,,,,
18229,17-Oct-23,R&D Center,805,Star Shrimp Garden,Shrimp Feed,83,Titan -3B (25kg),pcs,25000 gm,121023,2750,0,20,20,4200,84000,,,,,,,
18234,17-Oct-23,Rupsha,743,M/S Super Fish,Shrimp Feed,82,Titan-3A (25kg),pcs,25000 gm,50876,2750,0,60,60,4200,252000,,,,,,,
18231,17-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,50871,2750,0,40,40,4200,168000,,,,,,,
18233,17-Oct-23,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Shrimp Feed,84,Titan-4 (25kg),pcs,25000 gm,50871,2750,0,140,140,4200,588000,,,,,,,
18240,17-Oct-23,Brahmaputra,95,M/S Khan Agro Farm,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,30,0,30,495,0,,,,,,,
18213,16-Oct-23,Turag,906,M/S Akota Matshso Khamar,Aqua Product,13,Antistress 100gm,pcs,100 gm,P240528,41,4,47,51,180,8460,,,,,,,
18196,16-Oct-23,Surma,130,M/S Al Hera Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,5,60,65,940,56400,,,,,,,
18197,16-Oct-23,Brahmaputra,45,M/S Tasnim Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,20,21,940,18800,,,,,,,
18218,16-Oct-23,Brahmaputra,210,M/S Showdagor Sheikh forid fish feed,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,10,100,110,940,94000,,,,,,,
18217,16-Oct-23,Karatoa,23,M/S Momota & Lamia  Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,20,21,940,18800,,,,,,,
18216,16-Oct-23,Kopotakkho,1052,M/S Aongkon Traders,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302531,258,1,20,21,675,13500,,,,,,,
18204,16-Oct-23,Gumti,243,M/S Bhuiyan Enterprise,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302520,258,1,20,21,675,13500,,,,,,,
18208,16-Oct-23,Kopotakkho,351,M/S Fish N Farmers,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,1,25,26,1390,34750,,,,,,,
18195,16-Oct-23,Surma,486,M/S Hakim Fisheries,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12301519,125,0,10,10,306,3060,,,,,,,
18208,16-Oct-23,Kopotakkho,351,M/S Fish N Farmers,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12302214,125,3,50,53,306,15300,,,,,,,
18195,16-Oct-23,Surma,486,M/S Hakim Fisheries,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,1,16,17,1360,21760,,,,,,,
18195,16-Oct-23,Surma,486,M/S Hakim Fisheries,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,0,4,4,1360,5440,,,,,,,
18220,16-Oct-23,Padma,359,M/S Krishi Sangrokkhon Store,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,4,48,52,1360,65280,,,,,,,
18211,16-Oct-23,Kopotakkho,407,M/S Milon Agro,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,1,20,21,1360,27200,,,,,,,
18199,16-Oct-23,Brahmaputra,931,M/S Sonali Enterprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,8,105,113,245,25725,,,,,,,
18207,16-Oct-23,Kopotakkho,35,M/S Bhuiyan Enterprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,1,25,26,245,6125,,,,,,,
18221,16-Oct-23,Rupsha,341,M/S Bhai Bhai Store-Batiaghata,Aqua Product,214,Vivapond Plus (1kg),kg,NULL,FT-VS-b-06-23,5,0,1,1,6600,6600,,,,,,,
18219,16-Oct-23,Brahmaputra,210,M/S Showdagor Sheikh forid fish feed,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,50,50,395,19750,,,,,,,
18198,16-Oct-23,Brahmaputra,175,M/S Siddik Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,50,50,395,19750,,,,,,,
18214,16-Oct-23,Turag,468,M/S Shariar Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,150,150,390,58500,,,,,,,
18215,16-Oct-23,Turag,108,M/S Bashar Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,250,250,380,95000,,,,,,,
18205,16-Oct-23,Gumti,243,M/S Bhuiyan Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,100,100,390,39000,,,,,,,
18206,16-Oct-23,Gumti,420,M/S Tanna Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,50,50,390,19500,,,,,,,
18209,16-Oct-23,Gumti,79,M/S Zarif Agro Complex & Medicine Corner,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,50,50,390,19500,,,,,,,
18210,16-Oct-23,Gumti,511,M/S Tasfia Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,50,50,390,19500,,,,,,,
18193,15-Oct-23,Kopotakkho,320,M/S Joy Bijoy Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P240528,41,1,25,26,180,4500,,,,,,,
18187,15-Oct-23,Rupsha,311,M/S Sowrob Traders,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,0,5,5,180,900,,,,,,,
18186,15-Oct-23,Rupsha,271,M/S Bhai Bhai Fish Feed,Aqua Product,13,Antistress 100gm,pcs,100 gm,P230315,41,1,20,21,180,3600,,,,,,,
18179,15-Oct-23,Kopotakkho,936,M/S Bithi Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,400114,430,0,4,4,1095,4380,,,,,,,
18179,15-Oct-23,Kopotakkho,936,M/S Bithi Enterprise,Aqua Product,14,Aqua Magic Plus  05 kg,pcs,5000 gm,404459,430,0,3,3,1095,3285,,,,,,,
18183,15-Oct-23,Surma,131,M/S LM Enterprise,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1387,430,1,25,26,990,24750,,,,,,,
18182,15-Oct-23,Surma,499,M/S JS Agro Fisheries,Aqua Product,202,Clean 100ml,ml,100 ml,P060723,250,0,4,4,940,3760,,,,,,,
18182,15-Oct-23,Surma,499,M/S JS Agro Fisheries,Aqua Product,202,Clean 100ml,ml,100 ml,P06-07-23,250,0,4,4,940,3760,,,,,,,
18182,15-Oct-23,Surma,499,M/S JS Agro Fisheries,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,15,92,107,940,86480,,,,,,,
18189,15-Oct-23,Tista,957,M/S Ruba Poultry & Dairy Feed,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,0,5,5,940,4700,,,,,,,
18168,15-Oct-23,Brahmaputra,279,M/S Mondol Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,20,21,940,18800,,,,,,,
18174,15-Oct-23,Kopotakkho,212,M/S Sume Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,3,50,53,940,47000,,,,,,,
18175,15-Oct-23,Kopotakkho,17,M/S Lucky Fish,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,7,70,77,940,65800,,,,,,,
18177,15-Oct-23,Kopotakkho,213,M/S Mahmud Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,25,26,940,23500,,,,,,,
18178,15-Oct-23,Kopotakkho,1075,M/S Chacha Bhaipo Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,1,25,26,940,23500,,,,,,,
18171,15-Oct-23,Kopotakkho,151,M/S Sharif Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,2,38,40,940,35720,,,,,,,
18172,15-Oct-23,Kopotakkho,785,M/S Fatema Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,2,38,40,940,35720,,,,,,,
18175,15-Oct-23,Kopotakkho,17,M/S Lucky Fish,Aqua Product,28,Exorich 250gm,pcs,250 gm,TB10083,538,8,80,88,1350,108000,,,,,,,
18175,15-Oct-23,Kopotakkho,17,M/S Lucky Fish,Aqua Product,29,Extramin 3kg,pcs,3000 gm,TB10084,1613,2,20,22,3245,64900,,,,,,,
18193,15-Oct-23,Kopotakkho,320,M/S Joy Bijoy Traders,Aqua Product,29,Extramin 3kg,pcs,3000 gm,TB10084,1613,0,3,3,3245,9735,,,,,,,
18188,15-Oct-23,Kopotakkho,242,M/S Delip Traders,Aqua Product,32,Gasonex +Y 200gm,pcs,200 gm,2146,241,1,30,31,895,26850,,,,,,,
18185,15-Oct-23,Brahmaputra,245,M/S Bismillah Drug,Aqua Product,43,Ossi C 100gm,pcs,100 gm,62301136,185,0,4,4,515,2060,,,,,,,
18192,15-Oct-23,Brahmaputra,102,M/S Zunaid Traders,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302531,258,1,12,13,675,8100,,,,,,,
18169,15-Oct-23,Brahmaputra,268,M/S Chacha Vatiza Enterprise,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302520,258,0,6,6,675,4050,,,,,,,
18169,15-Oct-23,Brahmaputra,268,M/S Chacha Vatiza Enterprise,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302531,258,3,34,37,675,22950,,,,,,,
18173,15-Oct-23,Karatoa,1080,M/S Traders,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302520,258,1,13,14,675,8775,,,,,,,
18193,15-Oct-23,Kopotakkho,320,M/S Joy Bijoy Traders,Aqua Product,46,Oxy-Gold (Tablet) 1kg,pcs,1000 gm,42302531,258,1,24,25,675,16200,,,,,,,
18189,15-Oct-23,Tista,957,M/S Ruba Poultry & Dairy Feed,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,0,1,1,595,595,,,,,,,
18181,15-Oct-23,Kopotakkho,409,M/S Halim Store,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,1,25,26,595,14875,,,,,,,
18194,15-Oct-23,Kopotakkho,408,M/S Three S Enterprise,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,0,22,22,595,13090,,,,,,,
18194,15-Oct-23,Kopotakkho,408,M/S Three S Enterprise,Aqua Product,48,Polgard + 200ml,pcs,200 gm,151,168,1,3,4,595,1785,,,,,,,
18193,15-Oct-23,Kopotakkho,320,M/S Joy Bijoy Traders,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,0,12,12,595,7140,,,,,,,
18180,15-Oct-23,Kopotakkho,209,M/S Shamsher Enterprise,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,1,25,26,595,14875,,,,,,,
18170,15-Oct-23,Rupsha,1086,M/S Al-Heyra Agro Farm,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,0,25,25,595,14875,,,,,,,
18189,15-Oct-23,Tista,957,M/S Ruba Poultry & Dairy Feed,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,0,4,4,1390,5560,,,,,,,
18169,15-Oct-23,Brahmaputra,268,M/S Chacha Vatiza Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,1,20,21,1390,27800,,,,,,,
18192,15-Oct-23,Brahmaputra,102,M/S Zunaid Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,0,7,7,1390,9730,,,,,,,
18180,15-Oct-23,Kopotakkho,209,M/S Shamsher Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,1,25,26,1390,34750,,,,,,,
18175,15-Oct-23,Kopotakkho,17,M/S Lucky Fish,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12302214,125,8,80,88,306,24480,,,,,,,
18176,15-Oct-23,Gumti,191,M/S K. M Fisheries,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12301519,125,0,30,30,306,9180,,,,,,,
18187,15-Oct-23,Rupsha,311,M/S Sowrob Traders,Aqua Product,52,Pond Safe 100ml,pcs,100 gm,805306,86,1,20,21,315,6300,,,,,,,
18186,15-Oct-23,Rupsha,271,M/S Bhai Bhai Fish Feed,Aqua Product,52,Pond Safe 100ml,pcs,100 gm,805306,86,1,20,21,315,6300,,,,,,,
18193,15-Oct-23,Kopotakkho,320,M/S Joy Bijoy Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,0,12,12,1360,16320,,,,,,,
18190,15-Oct-23,Kopotakkho,1019,M/S Sadek Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,1,20,21,1360,27200,,,,,,,
18172,15-Oct-23,Kopotakkho,785,M/S Fatema Traders,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,2,30,32,1360,40800,,,,,,,
18194,15-Oct-23,Kopotakkho,408,M/S Three S Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,1,20,21,1360,27200,,,,,,,
18186,15-Oct-23,Rupsha,271,M/S Bhai Bhai Fish Feed,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,0,6,6,1360,8160,,,,,,,
18176,15-Oct-23,Gumti,191,M/S K. M Fisheries,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,0,6,6,1360,8160,,,,,,,
18192,15-Oct-23,Brahmaputra,102,M/S Zunaid Traders,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,16,202,218,245,49490,,,,,,,
18193,15-Oct-23,Kopotakkho,320,M/S Joy Bijoy Traders,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,0,15,15,245,3675,,,,,,,
18172,15-Oct-23,Kopotakkho,785,M/S Fatema Traders,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,5,60,65,245,14700,,,,,,,
18184,15-Oct-23,Brahmaputra,279,M/S Mondol Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,20,20,395,7900,,,,,,,
18156,14-Oct-23,Rupsha,176,M/S Ruposi Bangla Traders,Aqua Product,15,Biocult 02kg,pcs,2000 gm,1383,430,0,7,7,990,6930,,,,,,,
18153,14-Oct-23,Surma,584,M/S Tahmid Enterprise,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,0,10,10,940,9400,,,,,,,
18156,14-Oct-23,Rupsha,176,M/S Ruposi Bangla Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P060723,250,1,17,18,940,15980,,,,,,,
18156,14-Oct-23,Rupsha,176,M/S Ruposi Bangla Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,0,3,3,940,2820,,,,,,,
18152,14-Oct-23,Gumti,88,M/S Selim Traders,Aqua Product,202,Clean 100ml,ml,100 ml,P 07-10.23,250,4,50,54,940,47000,,,,,,,
18157,14-Oct-23,Rupsha,183,M/S Sharnaly Enterprise,Aqua Product,27,Exorich 50gm,pcs,50 gm,TB30031,114,0,10,10,280,2800,,,,,,,
18161,14-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,33,Growcal 25kg,pcs,25000 gm,01/YBM-FHL-2022,500,0,1,1,1095,1095,,,,,,,
18161,14-Oct-23,Corporate,439,Growtech Aquaculture (Teknaf),Aqua Product,33,Growcal 25kg,pcs,25000 gm,03/YBM-FNL/22,500,0,12,12,1095,13140,,,,,,,
18151,14-Oct-23,Brahmaputra,68,M/S Ambia Enterprise,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,1,20,21,595,11900,,,,,,,
18150,14-Oct-23,Karnaphuli,1002,M/S Pokkhali Poultry Feed & Mediene,Aqua Product,48,Polgard + 200ml,pcs,200 gm,1154,168,0,5,5,595,2975,,,,,,,
18155,14-Oct-23,Kopotakkho,213,M/S Mahmud Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,4,50,54,1390,69500,,,,,,,
18158,14-Oct-23,Rupsha,110,M/S Mollick Enterprise,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,8,100,108,1390,139000,,,,,,,
18156,14-Oct-23,Rupsha,176,M/S Ruposi Bangla Traders,Aqua Product,49,Polgard + 500ml,pcs,500 gm,156,344,1,20,21,1390,27800,,,,,,,
18155,14-Oct-23,Kopotakkho,213,M/S Mahmud Enterprise,Aqua Product,100,Pond Health 01 kg (10kg Bucket),pcs,1000 gm,12302214,125,10,110,120,306,33660,,,,,,,
18151,14-Oct-23,Brahmaputra,68,M/S Ambia Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,1,20,21,1360,27200,,,,,,,
18160,14-Oct-23,Brahmaputra,7,M/S Khan & Sons,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,1,20,21,1360,27200,,,,,,,
18149,14-Oct-23,Brahmaputra,164,M/S Tasin Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,4,50,54,1360,68000,,,,,,,
18155,14-Oct-23,Kopotakkho,213,M/S Mahmud Enterprise,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805307,239,2,24,26,1360,32640,,,,,,,
18150,14-Oct-23,Karnaphuli,1002,M/S Pokkhali Poultry Feed & Mediene,Aqua Product,53,Pond Safe 500ml,pcs,500 gm,805433,239,0,2,2,1360,2720,,,,,,,
18151,14-Oct-23,Brahmaputra,68,M/S Ambia Enterprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,16,199,215,245,48755,,,,,,,
18149,14-Oct-23,Brahmaputra,164,M/S Tasin Enterprise,Aqua Product,58,Sorpherol 100gm,pcs,100 gm,P230527,41,14,171,185,245,41895,,,,,,,
18151,14-Oct-23,Brahmaputra,68,M/S Ambia Enterprise,Aqua Product,97,Vita Power 500ml,pcs,500 gm,6230099,547,0,7,7,1290,9030,,,,,,,
18147,14-Oct-23,Brahmaputra,332,M/S Shahin Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,100,100,390,39000,,,,,,,
18148,14-Oct-23,Brahmaputra,333,M/S Saba Enterprise,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,100,100,390,39000,,,,,,,
18162,14-Oct-23,Padma,887,M/S Sarkar Traders,Aqua Product,94,Zeolite Gold (Granular) 10kg Bag,pcs,10000 gm,2308001,195,0,300,300,370,111000,,,,,,,
